customer_id,trans_date,tran_amount
CS5266,7/4/2014,64
CS4066,4/21/2013,40
CS1957,3/2/2013,96
CS2874,12/8/2011,69
CS4878,9/24/2013,43
CS2411,10/9/2011,80
CS5730,10/24/2012,86
CS4586,1/7/2012,43
CS5351,10/20/2013,66
CS5133,3/21/2013,41
CS1998,7/11/2011,98
CS5703,1/13/2015,85
CS3952,7/12/2014,86
CS1147,12/8/2014,52
CS1751,12/25/2011,91
CS3355,5/2/2012,60
CS3041,6/14/2014,98
CS2726,7/2/2012,76
CS3626,9/25/2012,37
CS2285,11/11/2014,36
CS2810,8/9/2013,105
CS1848,12/14/2013,53
CS3181,6/9/2013,105
CS4084,3/7/2012,66
CS6103,12/21/2012,103
CS1433,7/25/2011,67
CS1129,9/2/2011,51
CS4823,9/18/2011,97
CS5511,3/13/2012,54
CS1364,11/14/2013,92
CS4480,11/18/2014,86
CS3025,4/15/2013,96
CS2111,11/3/2014,70
CS5801,6/23/2011,72
CS4051,2/11/2014,88
CS2548,6/30/2012,61
CS4682,12/29/2013,51
CS2534,3/15/2013,93
CS3561,4/11/2013,97
CS3837,10/21/2011,74
CS1801,9/17/2014,55
CS1703,5/18/2013,60
CS2033,5/31/2012,75
CS2974,11/23/2014,94
CS1633,6/30/2014,44
CS4911,12/11/2012,101
CS2661,7/11/2011,104
CS5429,9/19/2014,59
CS3466,3/5/2015,61
CS2288,1/30/2015,49
CS2854,5/16/2014,47
CS4014,9/23/2012,35
CS3793,9/25/2014,39
CS2521,9/2/2013,58
CS4409,6/12/2014,103
CS6102,8/10/2013,104
CS4364,5/13/2014,63
CS1494,1/6/2012,58
CS3221,5/16/2012,97
CS1402,1/14/2015,90
CS4617,7/6/2014,78
CS5773,11/26/2013,59
CS5232,5/1/2013,74
CS4198,10/5/2012,91
CS3092,4/23/2014,40
CS3963,9/7/2014,75
CS1996,5/7/2013,60
CS5057,2/5/2012,58
CS5107,5/25/2012,90
CS2193,5/16/2014,43
CS1292,7/2/2012,74
CS2667,10/19/2012,91
CS5755,8/22/2013,101
CS3552,1/16/2014,44
CS2009,3/11/2015,70
CS2686,12/1/2012,50
CS3397,6/3/2013,63
CS5602,5/12/2014,62
CS2484,11/29/2014,79
CS3469,11/20/2014,73
CS2533,9/13/2011,103
CS3936,10/10/2011,37
CS3018,8/14/2012,51
CS1235,9/28/2011,42
CS2591,10/11/2014,62
CS1407,1/9/2012,78
CS4331,9/17/2013,52
CS1737,4/1/2012,93
CS2274,1/30/2013,38
CS5344,8/29/2012,45
CS1568,6/22/2011,84
CS5013,5/23/2012,102
CS6107,11/6/2014,88
CS5583,1/30/2015,72
CS4699,11/11/2012,42
CS2512,5/21/2011,96
CS6025,7/28/2012,36
CS5488,6/18/2011,64
CS5593,5/8/2012,52
CS5088,12/27/2013,71
CS2375,12/28/2013,105
CS5429,11/25/2013,81
CS2307,5/31/2011,84
CS4487,11/29/2014,78
CS5450,10/28/2013,60
CS5851,4/27/2013,72
CS2937,8/23/2013,63
CS1179,9/7/2014,43
CS5957,12/24/2011,69
CS2426,10/2/2011,42
CS2381,7/15/2014,104
CS2897,1/26/2015,35
CS3196,8/22/2012,68
CS2915,6/15/2013,56
CS2136,1/16/2015,76
CS1497,6/9/2014,88
CS1602,1/6/2012,85
CS2655,2/6/2012,66
CS1321,2/22/2015,55
CS2215,6/28/2012,55
CS5903,8/29/2013,38
CS2647,7/3/2014,103
CS4038,11/25/2013,93
CS5835,10/15/2013,53
CS5109,7/26/2011,40
CS1553,9/12/2013,51
CS1702,9/14/2014,51
CS4724,5/6/2012,38
CS3579,4/7/2012,48
CS3074,3/23/2013,90
CS3262,9/28/2011,102
CS2112,3/17/2012,81
CS5324,9/4/2012,57
CS1680,2/15/2012,90
CS3333,11/19/2011,82
CS4225,9/28/2014,103
CS4790,4/29/2012,91
CS4030,8/23/2014,74
CS3917,7/28/2013,88
CS4751,5/29/2012,91
CS4307,4/4/2012,48
CS5636,11/6/2012,94
CS2556,8/31/2011,61
CS4244,12/29/2013,58
CS4216,6/27/2013,102
CS4744,4/20/2013,65
CS4597,4/27/2013,71
CS6013,6/13/2013,73
CS1902,2/13/2015,92
CS1935,6/18/2011,50
CS5083,9/30/2012,60
CS3962,11/28/2013,76
CS1958,10/21/2011,51
CS2567,2/6/2013,49
CS4200,1/12/2014,87
CS1842,2/20/2015,53
CS5313,6/18/2013,41
CS1494,12/7/2012,75
CS4543,11/4/2013,81
CS3819,5/31/2012,73
CS2495,3/3/2013,76
CS4840,12/2/2013,60
CS2032,1/8/2012,72
CS5097,2/24/2012,50
CS5859,6/18/2014,102
CS2051,7/17/2014,65
CS3414,6/8/2011,85
CS3383,2/23/2014,45
CS5490,7/8/2013,54
CS1723,10/26/2012,92
CS1865,6/13/2012,43
CS4074,10/15/2013,77
CS5120,9/20/2013,41
CS5765,9/18/2011,60
CS5401,1/5/2014,43
CS3514,5/28/2012,67
CS3975,10/3/2013,53
CS2399,11/26/2013,44
CS2186,3/12/2015,101
CS5712,10/31/2012,71
CS2137,5/22/2012,103
CS2220,11/28/2014,86
CS5250,7/26/2014,64
CS3620,10/30/2013,42
CS4974,3/11/2013,43
CS2935,6/28/2012,95
CS5490,9/10/2011,63
CS3042,8/14/2011,98
CS2207,5/15/2014,43
CS1390,6/13/2012,65
CS1244,6/7/2013,77
CS4867,8/29/2013,100
CS5905,9/16/2012,78
CS5942,9/30/2012,42
CS2196,11/7/2014,69
CS1385,5/29/2014,76
CS3220,8/12/2012,46
CS5426,6/24/2014,50
CS1303,1/14/2013,65
CS5776,2/9/2014,56
CS2507,2/20/2013,87
CS4165,2/10/2014,95
CS5872,11/23/2013,47
CS4952,2/21/2013,62
CS1645,5/20/2011,57
CS2004,9/10/2014,83
CS3060,8/24/2011,47
CS5199,1/25/2012,98
CS5884,2/16/2014,90
CS3615,10/20/2014,70
CS5707,2/10/2015,62
CS1652,10/31/2012,66
CS5237,4/17/2014,75
CS4410,3/28/2014,93
CS1956,4/7/2014,57
CS3427,1/13/2013,103
CS4340,2/3/2012,87
CS4537,10/19/2012,89
CS4944,8/22/2013,44
CS1459,2/10/2014,77
CS3557,12/30/2014,100
CS1654,8/3/2013,54
CS3592,8/28/2013,52
CS4745,1/14/2015,43
CS1652,4/2/2013,39
CS4670,2/29/2012,100
CS2541,6/30/2011,92
CS5194,11/5/2014,52
CS3816,11/21/2011,96
CS1114,12/12/2013,43
CS4997,6/7/2014,62
CS3280,2/25/2014,85
CS4985,7/19/2012,94
CS2617,11/19/2012,48
CS3259,12/22/2013,105
CS1254,12/15/2012,96
CS5859,7/31/2014,94
CS1437,12/27/2011,104
CS3058,8/19/2013,96
CS5006,1/23/2013,59
CS3181,8/30/2012,61
CS4512,2/11/2015,94
CS3945,7/25/2012,105
CS1438,4/9/2013,37
CS4933,7/1/2012,49
CS3040,10/8/2012,67
CS4783,6/18/2014,73
CS3007,12/9/2011,99
CS2987,4/19/2014,64
CS2334,11/26/2011,42
CS4187,3/28/2013,82
CS5124,9/4/2013,56
CS1943,4/16/2012,104
CS2787,10/31/2011,61
CS1701,4/17/2012,84
CS1707,4/19/2012,51
CS1863,12/26/2012,90
CS3056,11/11/2011,93
CS2866,6/26/2013,55
CS1307,7/5/2013,63
CS2284,7/12/2012,56
CS1704,8/28/2012,46
CS2703,6/21/2011,38
CS5454,8/24/2013,87
CS3263,7/23/2012,55
CS4555,8/25/2012,99
CS4090,2/11/2014,73
CS3718,8/28/2012,98
CS5670,8/20/2011,79
CS4544,7/30/2012,59
CS5510,12/21/2011,84
CS1566,10/15/2011,93
CS3026,4/16/2013,88
CS2230,1/24/2014,62
CS5956,9/28/2013,78
CS1685,6/4/2013,38
CS2272,10/6/2014,97
CS2503,11/23/2011,43
CS2386,4/10/2012,47
CS5971,12/7/2012,88
CS3076,8/6/2013,52
CS2614,4/3/2012,57
CS3831,10/1/2011,64
CS1578,4/1/2014,84
CS1728,1/7/2014,66
CS3605,1/29/2014,80
CS3252,2/14/2015,54
CS2296,2/13/2015,43
CS2930,12/21/2011,101
CS1215,4/2/2013,97
CS5323,3/6/2012,91
CS3581,1/15/2015,85
CS2723,1/28/2015,85
CS3661,8/24/2012,38
CS2892,6/12/2014,84
CS1378,2/2/2012,100
CS6086,12/15/2014,73
CS1912,11/24/2013,43
CS5391,5/6/2012,99
CS3724,8/28/2011,52
CS1630,6/10/2011,56
CS3153,3/31/2012,65
CS2318,2/22/2013,80
CS2470,1/30/2012,104
CS3354,9/16/2011,43
CS1743,6/4/2014,100
CS4603,7/27/2012,56
CS4870,7/24/2011,103
CS1187,5/18/2011,95
CS3926,9/18/2012,90
CS6026,8/3/2012,93
CS2869,6/5/2012,69
CS5627,7/4/2013,74
CS4105,10/22/2012,49
CS5901,7/19/2012,89
CS2763,3/1/2014,70
CS2938,7/4/2011,66
CS5652,4/17/2014,96
CS1356,1/9/2012,89
CS5319,10/9/2013,52
CS2407,9/22/2013,90
CS2098,9/13/2014,90
CS3073,12/5/2012,89
CS1129,11/30/2014,68
CS2163,11/27/2012,41
CS4249,2/1/2013,58
CS3498,11/24/2011,45
CS4681,7/15/2011,35
CS4670,6/28/2011,68
CS5583,4/8/2013,47
CS1816,5/4/2014,103
CS1734,11/25/2011,101
CS5031,1/15/2015,77
CS5510,1/24/2013,73
CS6009,1/28/2012,54
CS4284,5/2/2012,72
CS4316,4/8/2012,98
CS3353,3/17/2012,105
CS5822,7/31/2012,102
CS5008,11/20/2012,91
CS2172,6/16/2013,86
CS5223,12/28/2014,92
CS1852,12/4/2014,41
CS5175,9/7/2013,79
CS2192,7/22/2012,103
CS5041,8/27/2013,59
CS2933,4/29/2013,86
CS4405,12/12/2013,79
CS4152,1/12/2015,57
CS5143,6/17/2013,80
CS2695,3/19/2014,61
CS3428,6/16/2014,79
CS3499,2/11/2013,85
CS2290,6/13/2012,44
CS5091,5/13/2014,68
CS2647,6/18/2012,42
CS4557,11/4/2014,102
CS2584,5/15/2012,66
CS4087,7/7/2011,52
CS5084,2/2/2012,96
CS2545,8/26/2011,96
CS4683,9/23/2011,67
CS4868,6/13/2013,90
CS1235,11/12/2011,96
CS3679,9/8/2013,64
CS3688,2/19/2015,85
CS5951,12/28/2013,85
CS6075,9/19/2011,87
CS5086,9/2/2013,48
CS1165,12/1/2013,82
CS1233,1/28/2013,37
CS1440,9/22/2011,90
CS1707,8/12/2014,76
CS2873,2/4/2015,103
CS2805,4/21/2012,73
CS1152,8/11/2013,43
CS5458,6/18/2013,86
CS5239,9/11/2012,51
CS2073,11/24/2011,69
CS4239,3/10/2015,89
CS1606,7/1/2013,48
CS5535,1/19/2014,99
CS3305,8/22/2011,75
CS3524,7/18/2011,35
CS1573,10/25/2012,72
CS1808,8/4/2011,80
CS2892,12/17/2012,61
CS5554,10/4/2014,63
CS3337,4/26/2012,35
CS5908,1/26/2013,77
CS1934,8/27/2012,39
CS5592,1/9/2014,62
CS1688,11/6/2013,65
CS5863,2/19/2013,39
CS3498,9/30/2014,50
CS4420,11/26/2012,59
CS4225,3/10/2012,55
CS4391,5/27/2014,40
CS2982,6/12/2013,51
CS4887,9/17/2014,65
CS3221,10/19/2014,61
CS2668,9/20/2011,99
CS3574,9/6/2011,96
CS1756,8/2/2012,65
CS3963,10/21/2014,101
CS2534,3/14/2014,64
CS3369,4/29/2014,70
CS3521,10/19/2012,45
CS4167,5/3/2014,71
CS5076,9/30/2014,72
CS1853,1/25/2013,56
CS1570,10/11/2013,61
CS5844,1/11/2014,80
CS2074,12/1/2014,68
CS1924,6/10/2013,46
CS4344,4/3/2012,59
CS4998,1/13/2015,64
CS2549,1/4/2015,83
CS5862,3/11/2013,37
CS4520,1/13/2013,90
CS5023,5/21/2011,104
CS3343,12/25/2011,98
CS4719,10/24/2011,71
CS5386,2/19/2013,59
CS2556,10/30/2014,90
CS3822,11/18/2013,102
CS2606,2/23/2015,98
CS4768,10/4/2012,96
CS3453,9/23/2012,84
CS4215,9/20/2013,102
CS2546,3/31/2012,57
CS1365,5/18/2011,85
CS4945,3/10/2013,76
CS3575,7/26/2012,92
CS3674,6/21/2011,81
CS3671,11/12/2013,35
CS2980,6/30/2011,98
CS3753,12/3/2014,79
CS5438,3/20/2014,67
CS1269,6/2/2012,90
CS4937,8/21/2011,85
CS5800,11/19/2013,55
CS2425,6/6/2012,80
CS5478,9/7/2011,59
CS3516,7/14/2014,60
CS3859,3/7/2012,84
CS4884,6/16/2011,55
CS2049,12/4/2012,47
CS1414,11/6/2013,104
CS1702,4/12/2014,59
CS3395,7/11/2011,102
CS1421,8/28/2011,67
CS2674,1/26/2013,66
CS4678,7/15/2014,61
CS5667,8/22/2013,65
CS4917,9/13/2013,42
CS1877,7/5/2011,37
CS2391,5/19/2014,75
CS3377,6/24/2011,100
CS2417,8/6/2014,50
CS4827,2/23/2015,95
CS2731,9/29/2012,45
CS2802,11/30/2012,48
CS6104,2/22/2015,60
CS5079,6/22/2011,40
CS5372,11/29/2011,44
CS3530,11/25/2014,83
CS5609,5/13/2012,87
CS2050,12/2/2011,94
CS2671,10/8/2011,75
CS3777,2/3/2015,73
CS1781,3/30/2014,43
CS3130,3/20/2014,70
CS2307,2/8/2012,85
CS5204,8/17/2013,104
CS1865,5/26/2013,97
CS1349,10/13/2014,58
CS3516,10/12/2011,43
CS1755,2/16/2013,45
CS2499,1/13/2013,88
CS2467,8/1/2014,64
CS1904,7/29/2013,98
CS3971,12/19/2011,68
CS2408,1/28/2013,46
CS3178,10/12/2013,105
CS1419,3/14/2014,45
CS5808,10/29/2014,55
CS1665,1/15/2012,102
CS5926,8/1/2014,95
CS4225,12/9/2014,92
CS1922,10/29/2013,84
CS1332,11/6/2014,48
CS3797,11/27/2011,96
CS3538,5/12/2012,66
CS3267,7/22/2013,100
CS4588,12/24/2013,57
CS3667,10/6/2012,92
CS5990,1/30/2014,69
CS3699,3/11/2014,61
CS1172,10/3/2012,92
CS3821,6/21/2013,94
CS4366,2/19/2013,100
CS1933,9/16/2014,42
CS5297,5/13/2013,62
CS3285,9/23/2012,94
CS3120,5/9/2013,93
CS1496,6/18/2013,62
CS1460,1/22/2012,45
CS3083,8/29/2014,49
CS2714,9/12/2013,50
CS5571,1/14/2014,96
CS1769,7/23/2013,77
CS4093,4/21/2013,57
CS3528,1/11/2014,96
CS1874,3/30/2013,101
CS2194,9/4/2014,94
CS5369,12/3/2013,62
CS4422,9/27/2013,47
CS1837,10/7/2013,79
CS5439,4/7/2012,62
CS4427,2/27/2014,61
CS1145,12/18/2013,73
CS5579,3/13/2012,102
CS3695,2/4/2012,54
CS3678,11/25/2012,64
CS3031,10/4/2012,82
CS4879,7/4/2013,51
CS3649,9/22/2014,85
CS6017,3/14/2015,89
CS3311,7/11/2011,36
CS1147,11/22/2014,92
CS3970,11/12/2011,88
CS1272,6/6/2011,64
CS4194,3/29/2013,45
CS1995,2/2/2012,46
CS1877,3/12/2014,39
CS2958,9/12/2014,44
CS5404,5/19/2012,83
CS1128,4/6/2014,93
CS5363,2/27/2013,36
CS3496,12/25/2013,87
CS1980,7/6/2011,47
CS1164,7/2/2011,84
CS4814,4/7/2013,79
CS1370,10/26/2014,47
CS1750,2/24/2013,65
CS2385,1/10/2012,98
CS4993,3/27/2013,90
CS2274,1/12/2013,52
CS5418,2/12/2012,104
CS1336,12/22/2012,49
CS2007,11/29/2012,92
CS4702,8/6/2011,99
CS2372,12/10/2012,104
CS2955,9/6/2013,78
CS4997,10/11/2013,92
CS4807,9/28/2014,70
CS4056,11/22/2011,79
CS5604,2/26/2015,103
CS4027,9/15/2012,82
CS2435,1/24/2014,90
CS3618,6/9/2014,72
CS5035,10/17/2014,66
CS4514,12/14/2012,89
CS1838,12/4/2012,91
CS2833,10/15/2011,77
CS2940,12/25/2012,41
CS5981,9/9/2012,101
CS1374,5/13/2014,59
CS2772,2/5/2012,35
CS4569,9/15/2014,38
CS6102,9/17/2013,37
CS1227,6/24/2014,103
CS5965,11/8/2012,69
CS5426,5/7/2014,81
CS5501,2/1/2012,61
CS2799,6/2/2011,37
CS1964,7/16/2011,47
CS1245,4/6/2012,85
CS6089,11/23/2012,58
CS2053,7/17/2014,89
CS3489,11/11/2014,82
CS3295,12/23/2013,73
CS1490,10/11/2013,62
CS2536,3/23/2014,98
CS3838,6/22/2012,99
CS1697,12/23/2011,89
CS3733,12/5/2012,47
CS4931,11/12/2012,92
CS2345,1/27/2015,97
CS2102,8/29/2011,79
CS5333,5/20/2014,56
CS4660,9/24/2013,65
CS4784,8/28/2011,99
CS6089,1/13/2014,85
CS2136,2/18/2013,62
CS5169,10/5/2013,46
CS3613,9/26/2013,66
CS1245,12/6/2014,46
CS5394,1/12/2015,100
CS2528,9/24/2012,39
CS3645,2/7/2015,85
CS5351,6/5/2013,51
CS4049,7/13/2013,47
CS3198,10/29/2012,60
CS5978,3/1/2012,49
CS1802,2/21/2015,47
CS5964,2/18/2013,93
CS1552,11/27/2013,59
CS1671,8/20/2012,40
CS2279,8/15/2011,56
CS1401,1/13/2014,69
CS6031,4/13/2014,102
CS4806,7/27/2014,63
CS5198,6/7/2012,65
CS2047,7/25/2012,72
CS4946,1/27/2012,80
CS2621,4/1/2012,48
CS1551,1/10/2012,48
CS5598,4/11/2014,72
CS3476,2/2/2014,89
CS4393,12/16/2014,101
CS1136,4/5/2013,73
CS3015,7/21/2013,65
CS4848,8/2/2012,37
CS5655,6/3/2011,68
CS3446,2/27/2015,60
CS2967,8/23/2013,81
CS4178,1/26/2014,44
CS4547,9/11/2013,35
CS1224,12/21/2011,43
CS1125,5/17/2012,62
CS3732,8/30/2012,95
CS3061,8/2/2011,63
CS4895,1/28/2015,38
CS1925,6/13/2013,97
CS5923,7/19/2012,102
CS1162,2/15/2014,68
CS2803,7/28/2011,41
CS2385,10/30/2012,65
CS2491,3/28/2014,43
CS2342,11/16/2013,68
CS3058,10/29/2012,101
CS5198,8/30/2012,91
CS1381,2/10/2014,94
CS3667,9/8/2012,76
CS3830,4/15/2012,41
CS5278,5/10/2013,61
CS1818,12/4/2011,101
CS4173,12/20/2013,64
CS3315,4/28/2012,74
CS3141,12/23/2013,102
CS3359,7/3/2013,93
CS3659,7/27/2013,45
CS3401,1/24/2012,44
CS4860,1/15/2013,87
CS6044,5/15/2013,74
CS4935,5/28/2011,86
CS2994,8/10/2011,87
CS1895,3/19/2013,35
CS2495,4/11/2013,50
CS5703,11/21/2013,79
CS3543,11/28/2014,75
CS1332,9/14/2011,82
CS3430,1/16/2012,55
CS3749,6/29/2014,99
CS1747,4/2/2012,72
CS3536,2/26/2012,83
CS1944,1/29/2014,103
CS4388,2/3/2012,105
CS2245,3/31/2012,44
CS5085,5/5/2014,56
CS2766,2/5/2014,36
CS4022,9/14/2014,98
CS1492,12/13/2012,80
CS5052,10/30/2011,47
CS3085,3/11/2014,90
CS5830,3/2/2012,60
CS1749,4/25/2012,72
CS2671,12/15/2012,36
CS4002,7/12/2011,99
CS2952,8/23/2013,66
CS3073,5/18/2011,36
CS4860,3/13/2013,49
CS2350,1/28/2015,60
CS2927,2/27/2014,47
CS3825,8/11/2012,42
CS5426,4/21/2014,103
CS2267,6/26/2012,93
CS4845,12/6/2012,44
CS2761,6/13/2011,54
CS5532,10/31/2011,59
CS3742,11/22/2013,59
CS5805,9/12/2014,91
CS3111,1/22/2014,100
CS3598,8/19/2011,76
CS2459,5/31/2013,101
CS1752,9/1/2013,84
CS5398,5/10/2014,39
CS1639,12/30/2014,98
CS3136,10/8/2014,75
CS5208,7/28/2014,94
CS4434,5/5/2012,94
CS3313,12/24/2012,56
CS2181,8/26/2011,95
CS2584,6/30/2011,58
CS1510,9/1/2011,71
CS4323,12/4/2011,72
CS1396,1/25/2015,100
CS5030,3/12/2013,41
CS5351,1/8/2015,47
CS4225,11/28/2013,63
CS3204,7/22/2013,38
CS1407,5/3/2013,81
CS2907,7/24/2013,71
CS5567,3/31/2013,56
CS4544,10/22/2014,95
CS5739,6/21/2014,36
CS5179,11/24/2012,40
CS5162,1/25/2013,104
CS1898,1/18/2012,67
CS3451,11/28/2012,56
CS3686,7/21/2011,100
CS1653,11/9/2013,97
CS2084,4/20/2012,68
CS5040,6/9/2014,73
CS5180,3/22/2013,102
CS1415,12/31/2011,46
CS4491,3/2/2013,69
CS3671,12/30/2012,37
CS2746,3/12/2015,78
CS5193,9/30/2012,70
CS2401,6/18/2013,103
CS1276,1/28/2014,61
CS1166,1/11/2013,50
CS1505,7/19/2011,51
CS1490,9/7/2013,66
CS4422,8/10/2013,100
CS4245,10/21/2011,95
CS2791,6/11/2012,68
CS3037,8/28/2014,73
CS3633,3/20/2012,98
CS3191,11/18/2014,77
CS1977,3/8/2013,105
CS1516,12/5/2014,79
CS3838,1/14/2012,90
CS4683,1/3/2012,53
CS3841,9/17/2012,67
CS3062,7/5/2012,69
CS2118,2/11/2014,40
CS3656,2/12/2013,98
CS3497,1/26/2013,80
CS2812,2/22/2015,69
CS4965,7/12/2013,38
CS5017,3/17/2014,56
CS5141,10/21/2011,43
CS3559,6/16/2012,50
CS2036,7/25/2012,63
CS5611,8/21/2012,54
CS2036,1/26/2015,63
CS4420,1/20/2013,95
CS5642,1/11/2015,90
CS5354,9/10/2011,53
CS5709,1/10/2013,62
CS4750,12/18/2012,54
CS4434,8/14/2014,47
CS3010,11/20/2012,87
CS4967,12/23/2013,100
CS5539,5/27/2011,95
CS1793,6/28/2012,68
CS2879,12/6/2013,98
CS5116,4/1/2012,77
CS2200,10/11/2014,67
CS4948,11/16/2014,83
CS4761,1/24/2014,40
CS4649,6/15/2013,87
CS4575,2/18/2013,68
CS4278,3/1/2013,73
CS3830,11/18/2011,86
CS4834,11/2/2012,74
CS4869,12/13/2014,46
CS1266,10/13/2012,44
CS2416,3/30/2012,86
CS1358,5/23/2012,102
CS4944,4/5/2013,88
CS2342,6/16/2013,94
CS2483,12/28/2012,37
CS3305,7/3/2014,71
CS1473,12/2/2012,38
CS1556,2/22/2015,67
CS1444,5/2/2012,59
CS5873,6/25/2012,82
CS5742,8/7/2012,58
CS3869,7/18/2013,61
CS3965,6/29/2012,64
CS1619,8/11/2011,52
CS1163,7/10/2013,96
CS4721,6/28/2014,42
CS2204,5/4/2012,88
CS3924,1/23/2014,61
CS1290,7/25/2013,35
CS4558,6/12/2014,90
CS4454,2/26/2013,91
CS4088,5/21/2014,100
CS2347,8/24/2013,72
CS2703,1/19/2015,56
CS5115,9/23/2014,50
CS1257,3/27/2012,76
CS3693,7/17/2012,89
CS4989,8/26/2011,76
CS3998,2/28/2013,49
CS1233,5/16/2014,52
CS3273,7/23/2011,104
CS2598,2/24/2013,97
CS3577,9/14/2011,37
CS3468,10/6/2011,70
CS4820,11/23/2013,83
CS1964,1/3/2014,51
CS2266,10/10/2012,59
CS2071,9/1/2014,73
CS3302,9/1/2011,104
CS2560,8/4/2012,39
CS1267,3/6/2013,61
CS6015,1/22/2014,91
CS3721,11/3/2013,58
CS5579,2/8/2013,74
CS4080,9/16/2013,61
CS4024,6/12/2014,52
CS5970,9/5/2014,62
CS4903,7/31/2013,70
CS3845,3/9/2013,41
CS1362,8/20/2014,71
CS2346,10/16/2011,98
CS1148,10/25/2012,50
CS1978,7/4/2014,89
CS2138,11/18/2014,93
CS2790,12/27/2012,97
CS2118,4/3/2014,40
CS1722,6/25/2012,99
CS3854,10/17/2012,101
CS1770,2/2/2015,59
CS2748,3/25/2013,51
CS3574,4/20/2012,69
CS4512,7/20/2012,95
CS3187,1/27/2013,78
CS4197,9/3/2013,95
CS1926,10/1/2013,45
CS4620,5/7/2012,72
CS3796,9/5/2011,87
CS3247,6/28/2012,74
CS3119,12/7/2013,105
CS4441,4/8/2014,67
CS5835,7/9/2014,49
CS5724,4/19/2014,71
CS4694,12/29/2012,51
CS2955,9/22/2012,66
CS1832,11/21/2013,53
CS5583,2/6/2014,103
CS4753,5/18/2012,71
CS3318,7/14/2011,75
CS5455,6/27/2014,96
CS2249,8/27/2014,44
CS3415,1/17/2012,65
CS2481,2/7/2014,90
CS3694,8/8/2012,92
CS4332,2/27/2015,64
CS2802,5/19/2014,49
CS2032,9/21/2011,39
CS5713,7/20/2011,79
CS4180,10/5/2014,58
CS3943,2/20/2015,103
CS2759,12/28/2012,97
CS2125,10/1/2014,43
CS2994,5/25/2013,77
CS3907,9/12/2013,105
CS2374,4/22/2013,77
CS2293,6/7/2014,46
CS3213,10/19/2014,49
CS4780,6/20/2013,41
CS3559,10/23/2013,43
CS2580,1/28/2014,103
CS3505,5/2/2013,91
CS3185,10/25/2013,82
CS5577,7/19/2013,99
CS2432,5/11/2013,100
CS3612,9/24/2011,64
CS3631,4/8/2014,83
CS4793,7/20/2014,52
CS5813,6/18/2011,90
CS2357,3/29/2012,61
CS1412,4/17/2014,63
CS5078,4/10/2014,49
CS1560,8/10/2014,39
CS2210,8/7/2011,56
CS1400,6/20/2012,95
CS5404,7/28/2011,67
CS5794,9/15/2011,94
CS3651,8/13/2011,103
CS2461,12/6/2012,61
CS1219,3/10/2013,77
CS2020,12/16/2011,97
CS4649,6/1/2014,91
CS1214,10/22/2014,103
CS1938,11/30/2011,48
CS3705,3/3/2013,48
CS3442,5/22/2011,63
CS4172,2/5/2015,74
CS2927,10/25/2012,46
CS3043,7/2/2011,77
CS1581,1/21/2014,35
CS4483,12/10/2014,69
CS1181,2/14/2014,37
CS2339,4/3/2012,38
CS4126,6/15/2014,81
CS5994,12/12/2014,54
CS2862,4/10/2014,58
CS2439,1/29/2015,100
CS4908,12/17/2013,39
CS3921,9/6/2012,98
CS5213,1/29/2013,78
CS5620,3/14/2015,80
CS5226,9/3/2014,53
CS1123,12/20/2011,73
CS5907,4/2/2014,68
CS2601,12/7/2013,71
CS5315,12/31/2012,87
CS5318,1/3/2015,81
CS5023,9/6/2011,97
CS5836,2/10/2014,80
CS5831,8/20/2012,61
CS3797,3/2/2013,87
CS1917,4/6/2013,83
CS5379,1/8/2013,80
CS2840,11/26/2013,62
CS1576,7/15/2014,49
CS4097,5/4/2012,87
CS5917,10/7/2014,63
CS4471,3/7/2012,89
CS2039,9/23/2013,49
CS1399,10/9/2014,67
CS4800,12/14/2012,38
CS5065,11/5/2012,87
CS2366,8/18/2011,35
CS3841,4/2/2013,63
CS3871,2/21/2015,85
CS2036,10/9/2011,52
CS1265,1/7/2012,89
CS5906,6/2/2012,48
CS1371,8/31/2012,40
CS3055,5/15/2013,54
CS4626,2/27/2012,76
CS3013,4/25/2014,72
CS5749,4/9/2012,73
CS5921,5/31/2011,89
CS5752,12/10/2011,92
CS4157,7/31/2012,73
CS2330,5/9/2012,105
CS3828,1/16/2014,72
CS1485,6/18/2012,89
CS1689,7/9/2011,77
CS6110,11/15/2011,82
CS3720,10/3/2014,50
CS5897,4/29/2013,46
CS1322,7/15/2013,68
CS4823,8/29/2011,53
CS3040,2/14/2012,70
CS2584,12/27/2012,44
CS2241,5/13/2014,89
CS1670,7/11/2014,94
CS5394,12/5/2013,73
CS5058,3/27/2014,104
CS2292,12/21/2013,76
CS2301,4/4/2012,70
CS5062,4/25/2014,90
CS4598,11/19/2012,44
CS4881,3/8/2014,38
CS2030,5/6/2013,68
CS1887,5/4/2013,95
CS3515,8/16/2011,74
CS5116,1/19/2015,59
CS2599,2/14/2015,70
CS3477,12/31/2014,46
CS3175,3/15/2012,76
CS3721,4/13/2014,103
CS2601,8/21/2012,48
CS5973,5/21/2013,42
CS4374,2/3/2014,48
CS1294,8/10/2014,103
CS3326,7/2/2012,105
CS2246,4/26/2014,101
CS3897,12/7/2013,47
CS5376,4/29/2012,89
CS1489,11/2/2013,76
CS3974,11/27/2014,90
CS2391,4/11/2012,88
CS2431,7/2/2012,38
CS1703,5/7/2014,103
CS2349,10/26/2012,85
